raw_n,feat_num,level,comb_idx,elapsed_time,peak_mem_used
90000,2,60000,1,1309.1978029,86622.34375
90000,2,60000,2,1268.0048092,86644.4296875
90000,2,60000,3,1190.3924084,86695.02734375
90000,2,60000,4,1242.7186981,86720.515625
90000,2,60000,5,1329.3376977,86720.62109375
90000,2,65000,1,1578.1225366,93587.19140625
90000,2,65000,2,1639.1466937,93595.59765625
90000,2,65000,3,1538.0573728,93595.5625
90000,2,65000,4,1574.1328811,93595.94921875
90000,2,65000,5,1707.4068426,93596.265625
90000,2,70000,1,1826.6209737,100481.28125
90000,2,70000,2,1901.7747016,100481.5078125
90000,2,70000,3,1774.7410415,100481.51953125
90000,2,70000,4,1924.1274689,100481.328125
90000,2,70000,5,1924.2619615,100481.9296875
90000,2,75000,1,2513.9953496,107362.69921875
90000,2,75000,2,2962.8280656,107362.78515625
90000,2,75000,3,2360.782613,107363.453125
90000,2,75000,4,2434.5913898,107363.58203125
90000,2,75000,5,3025.4364158,107363.58203125
90000,3,5000,1,22.5689372,11231.22265625
90000,3,5000,2,20.4967014,11231.26953125
90000,3,5000,3,20.7690997,11231.26953125
90000,3,5000,4,24.1048672,11231.26953125
90000,3,5000,5,20.1652682,11231.23828125
90000,3,10000,1,32.4303071,18097.69140625
90000,3,10000,2,28.875431,18097.84765625
90000,3,10000,3,31.4490994,18097.87890625
90000,3,10000,4,33.4201579,18097.87890625
90000,3,10000,5,30.6104157,18097.87890625
90000,3,15000,1,40.0161202,24964.31640625
90000,3,15000,2,38.9190103,24964.31640625
90000,3,15000,3,40.4028126,24964.16015625
90000,3,15000,4,44.1088253,24964.12890625
90000,3,15000,5,38.9499552,24964.12890625
90000,3,20000,1,50.8122411,31830.58984375
90000,3,20000,2,47.8550213,31830.62890625
90000,3,20000,3,51.0859788,31830.58984375
90000,3,20000,4,49.9169951,31831.55859375
90000,3,20000,5,48.882283,31831.58984375
90000,3,25000,1,59.1968891,38699.046875
90000,3,25000,2,56.1498829,38699.046875
90000,3,25000,3,58.5001038,38699.046875
90000,3,25000,4,58.4362128,38699.046875
90000,3,25000,5,57.8153738,38699.046875
90000,3,30000,1,68.1751442,45565.46875
90000,3,30000,2,65.187959,45565.5
90000,3,30000,3,69.4095139,45565.46875
90000,3,30000,4,71.379579,45565.5
90000,3,30000,5,66.6418813,45565.5
90000,3,35000,1,78.7334954,52431.953125
90000,3,35000,2,75.5447307,52431.953125
90000,3,35000,3,78.9422255,52431.984375
90000,3,35000,4,81.9377441,52431.953125
90000,3,35000,5,77.2381231,52431.953125
90000,3,40000,1,89.881079,59298.4140625
90000,3,40000,2,87.0964497,59298.4140625
90000,3,40000,3,90.1798298,59298.4140625
90000,3,40000,4,89.4621674,59298.4140625
90000,3,40000,5,87.4967811,59298.4453125
90000,3,45000,1,319.0220964,66167.0859375
90000,3,45000,2,229.855909,66166.9453125
90000,3,45000,3,219.8636301,66166.89453125
90000,3,45000,4,208.6284058,66166.89453125
90000,3,45000,5,193.7778609,66166.92578125
90000,3,50000,1,565.1461672,73033.4921875
90000,3,50000,2,623.5575193,73033.49609375
90000,3,50000,3,674.6484408,73033.49609375
90000,3,50000,4,549.9710175,73033.4609375
90000,3,50000,5,662.63726,73033.6796875
90000,3,55000,1,836.3433545,79900
90000,3,55000,2,821.6583023,79900.0625
90000,3,55000,3,897.213573,79900.0625
90000,3,55000,4,860.5893207,79900.03125
90000,3,55000,5,911.5461744,79900.25
90000,3,60000,1,1240.3564634,86766.7109375
90000,3,60000,2,1256.7807966,86766.671875
90000,3,60000,3,1214.9573799,86766.63671875
90000,3,60000,4,1167.8369999,86766.65234375
90000,3,60000,5,1195.2043253,86766.63671875
90000,3,65000,1,1613.2435498,93633.41796875
90000,3,65000,2,1420.8940237,93633.20703125
90000,3,65000,3,1511.1668973,93633.265625
90000,3,65000,4,1445.1005653,93633.2421875
90000,3,65000,5,1487.9217252,93633.25
90000,3,70000,1,1578.5871447,100500.671875
90000,3,70000,2,1582.9025298,100500.46875
90000,3,70000,3,1438.6875271,100500.51953125
90000,3,70000,4,1578.6582025,100500.515625
90000,3,70000,5,1559.9738161,100500.671875
90000,3,75000,1,2500.3525208,107369.2421875
90000,3,75000,2,2040.6387697,107369.22265625
90000,3,75000,3,2597.0691174,107369.07421875
90000,3,75000,4,2528.111227,107369.04296875
90000,3,75000,5,2542.5213144,107369.234375
90000,4,5000,1,23.8989651,11236.3046875
90000,4,5000,2,20.7896363,11236.3046875
90000,4,5000,3,18.5164648,11236.2734375
90000,4,5000,4,19.7112552,11236.2734375
90000,4,5000,5,20.3199516,11236.3046875
90000,4,10000,1,31.4657299,18102.7578125
90000,4,10000,2,31.1064421,18102.7578125
90000,4,10000,3,28.8389885,18102.7578125
90000,4,10000,4,30.5317626,18102.7578125
90000,4,10000,5,29.7403848,18102.7578125
90000,4,15000,1,42.0039714,24969.2109375
90000,4,15000,2,41.2201626,24969.1796875
90000,4,15000,3,38.0356996,24969.2109375
90000,4,15000,4,40.0252194,24969.2109375
90000,4,15000,5,39.6642707,24969.2421875
90000,4,20000,1,49.3098637,31836.67578125
90000,4,20000,2,49.3566986,31837.36328125
90000,4,20000,3,47.5920688,31837.51953125
90000,4,20000,4,50.1160249,31837.55078125
90000,4,20000,5,48.1054322,31837.58203125
90000,4,25000,1,59.7756163,38703.97265625
90000,4,25000,2,58.2519454,38703.81640625
90000,4,25000,3,55.0452636,38703.78515625
90000,4,25000,4,56.496803,38703.81640625
90000,4,25000,5,57.9064814,38703.81640625
90000,4,30000,1,68.8027886,45570.26953125
90000,4,30000,2,66.6279259,45570.26953125
90000,4,30000,3,65.5140518,45570.26953125
90000,4,30000,4,66.4793745,45570.26953125
90000,4,30000,5,66.3705725,45570.26953125
90000,4,35000,1,76.1656224,52438.79296875
90000,4,35000,2,77.4487549,52438.79296875
90000,4,35000,3,76.2425432,52438.79296875
90000,4,35000,4,76.7253238,52438.79296875
90000,4,35000,5,77.4739923,52438.79296875
90000,4,40000,1,89.0564359,59305.40625
90000,4,40000,2,88.0016366,59305.40625
90000,4,40000,3,85.5484836,59305.375
90000,4,40000,4,84.6513607,59305.40625
90000,4,40000,5,85.7718815,59305.40625
90000,4,45000,1,285.4659083,66172.04296875
90000,4,45000,2,255.8310324,66172.1015625
90000,4,45000,3,244.1950913,66172.12890625
90000,4,45000,4,255.0788301,66172.04296875
90000,4,45000,5,244.4072002,66172.07421875
90000,4,50000,1,658.2481888,73038.6484375
90000,4,50000,2,575.4992124,73038.6796875
90000,4,50000,3,662.744751,73038.6640625
90000,4,50000,4,604.35566,73038.625
90000,4,50000,5,591.6702084,73038.828125
90000,4,55000,1,929.57094,79905.26171875
90000,4,55000,2,914.5568708,79905.234375
90000,4,55000,3,941.5510054,79905.23828125
90000,4,55000,4,915.8235263,79905.4375
90000,4,55000,5,866.35643,79905.421875
90000,4,60000,1,1216.2886224,86771.91796875
90000,4,60000,2,1357.5929938,86771.87890625
90000,4,60000,3,1273.4213512,86772.06640625
90000,4,60000,4,1151.3713482,86771.94140625
90000,4,60000,5,1198.463823,86771.8828125
90000,4,65000,1,1547.8560875,93638.578125
90000,4,65000,2,1477.5911095,93638.5390625
90000,4,65000,3,1524.7240924,93638.58984375
90000,4,65000,4,1492.5742469,93638.5859375
90000,4,65000,5,1472.411546,93638.7578125
90000,4,70000,1,1543.3653047,100508
90000,4,70000,2,1718.431886,100508.19140625
90000,4,70000,3,1703.1875007,100508.77734375
90000,4,70000,4,1574.838705,100508.7578125
90000,4,70000,5,1794.6650202,100508.703125
90000,4,75000,1,2175.834095,107376.01953125
90000,4,75000,2,2320.7720449,107375.94921875
90000,4,75000,3,2518.3920533,107376.04296875
90000,4,75000,4,2149.3120926,107376.046875
90000,4,75000,5,2372.8569462,107376.0390625
90000,5,5000,1,26.0598159,11240.65625
90000,5,5000,2,21.8111588,11240.65625
90000,5,5000,3,21.9528807,11240.65625
90000,5,5000,4,22.4526536,11240.65625
90000,5,5000,5,19.5689716,11240.65625
90000,5,10000,1,31.4480758,18107.109375
90000,5,10000,2,30.9452869,18107.109375
90000,5,10000,3,32.0301993,18107.109375
90000,5,10000,4,31.5937007,18107.109375
90000,5,10000,5,30.0069204,18107.109375
90000,5,15000,1,39.5088505,24974.53515625
90000,5,15000,2,41.6921748,24974.56640625
90000,5,15000,3,39.7344175,24974.56640625
90000,5,15000,4,39.8133753,24974.53515625
90000,5,15000,5,38.6706104,24974.56640625
90000,5,20000,1,49.4495202,31841.02734375
90000,5,20000,2,49.2480396,31841.02734375
90000,5,20000,3,48.3500628,31841.21484375
90000,5,20000,4,50.99461,31841.21484375
90000,5,20000,5,48.3411281,31841.21484375
90000,5,25000,1,56.8735814,38707.66796875
90000,5,25000,2,58.1326698,38707.66796875
90000,5,25000,3,56.8174071,38707.51171875
90000,5,25000,4,58.7772026,38707.48046875
90000,5,25000,5,56.9557046,38707.48046875
90000,5,30000,1,65.4900923,45576.08203125
90000,5,30000,2,69.7934509,45576.09765625
90000,5,30000,3,67.2610249,45576.09765625
90000,5,30000,4,67.3018124,45576.09765625
90000,5,30000,5,65.9918566,45576.09765625
90000,5,35000,1,75.7203578,52442.7265625
90000,5,35000,2,77.6342593,52442.7265625
90000,5,35000,3,77.3987282,52442.7265625
90000,5,35000,4,79.1187378,52442.7265625
90000,5,35000,5,75.7836941,52442.7265625
90000,5,40000,1,86.6251844,59309.41015625
90000,5,40000,2,87.3608334,59309.34765625
90000,5,40000,3,86.69447,59309.37890625
90000,5,40000,4,87.6297772,59309.37890625
90000,5,40000,5,85.9908586,59309.34765625
90000,5,45000,1,297.8618563,66176.17578125
90000,5,45000,2,249.7452721,66176.21875
90000,5,45000,3,220.2390387,66176.09375
90000,5,45000,4,248.1371406,66176.09375
90000,5,45000,5,190.3375734,66176.0546875
90000,5,50000,1,583.831927,73042.66796875
90000,5,50000,2,598.3073695,73042.66796875
90000,5,50000,3,550.6944813,73042.72265625
90000,5,50000,4,603.9938807,73042.66796875
90000,5,50000,5,623.9045779,73042.66796875
90000,5,55000,1,973.0103527,79911.34375
90000,5,55000,2,1002.1067893,79911.31640625
90000,5,55000,3,896.874796,79911.60546875
90000,5,55000,4,895.4525118,79911.453125
90000,5,55000,5,909.1443318,79911.66796875
90000,5,60000,1,1232.4006679,86778.8125
90000,5,60000,2,1145.8881935,86778.81640625
90000,5,60000,3,1239.0543345,86778.77734375
90000,5,60000,4,1225.1392658,86778.99609375
90000,5,60000,5,1142.0293592,86778.84765625
90000,5,65000,1,1486.6810335,93647.41015625
90000,5,65000,2,1511.2936696,93647.59765625
90000,5,65000,3,1418.8162733,93655.64453125
90000,5,65000,4,1411.4648425,93648.71484375
90000,5,65000,5,1316.7019664,92874.140625
90000,5,70000,1,1587.9466556,99752.1328125
90000,5,70000,2,1580.8436624,99728.78125
90000,5,70000,3,1663.8576759,99694.1015625
90000,5,70000,4,1639.5101998,99673.52734375
90000,5,70000,5,1620.5531661,99613.61328125
90000,6,5000,1,30.9737121,11152.53125
90000,6,5000,2,24.4990497,11156.2734375
90000,6,5000,3,28.5167722,11156.6953125
90000,6,5000,4,24.4297888,11153.703125
90000,6,5000,5,24.716696,11155.73046875
90000,6,10000,1,40.6047259,18027.359375
90000,6,10000,2,38.2268683,18028.0625
90000,6,10000,3,36.6510279,18029.46875
90000,6,10000,4,37.2383432,18031.46484375
90000,6,10000,5,36.0136918,18031.5
90000,6,15000,1,47.8844433,24899.109375
90000,6,15000,2,49.6470714,24900.35546875
90000,6,15000,3,46.5852601,24901.35546875
90000,6,15000,4,47.0094204,24901.35546875
90000,6,15000,5,48.7871313,24901.41796875
90000,6,20000,1,64.3490675,31768.640625
90000,6,20000,2,55.9432823,31790.26953125
90000,6,20000,3,59.0559065,31767.65234375
90000,6,20000,4,58.7802878,31750.8125
90000,6,20000,5,58.3803931,31750.8125
90000,6,25000,1,67.855748,38621.9453125
90000,6,25000,2,65.6379891,38622.05859375
90000,6,25000,3,65.335561,38622.01171875
90000,6,25000,4,73.0860739,38626.8046875
90000,6,25000,5,64.896311,38627.56640625
90000,6,30000,1,76.8336517,45494.92578125
90000,6,30000,2,82.8367214,45495.47265625
90000,6,30000,3,73.9071078,45495.47265625
90000,6,30000,4,74.1197195,45497.58984375
90000,6,30000,5,74.0494526,45497.58984375
90000,6,35000,1,95.5313234,52350.60546875
90000,6,35000,2,82.237181,52357.1640625
90000,6,35000,3,97.9516022,52357.17578125
90000,6,35000,4,87.9266753,52357.13671875
90000,6,35000,5,91.6934088,52357.13671875
90000,6,40000,1,211.6024752,59223.82421875
90000,6,40000,2,103.283471,59202.45703125
90000,6,40000,3,125.3715439,59216.69921875
90000,6,40000,4,103.7955117,59218.0234375
90000,6,40000,5,106.0042853,59226.3515625
90000,6,45000,1,351.1281173,66098.13671875
90000,6,45000,2,360.3950031,66100.12890625
90000,6,45000,3,295.8124732,66100.796875
90000,6,45000,4,383.1832037,66085.0234375
90000,6,45000,5,342.2136695,66085.3359375
90000,6,50000,1,589.9743695,72670.3359375
90000,6,50000,2,547.1209629,72670
90000,6,50000,3,532.1244744,72670.71875
90000,6,50000,4,570.9682907,72669.6875
90000,6,50000,5,597.6264729,72670.6875
90000,6,55000,1,860.3516346,79535.90234375
90000,6,55000,2,834.2023383,79535.93359375
90000,6,55000,3,897.4178482,79534.87109375
90000,6,55000,4,940.9353002,79534.91015625
90000,6,55000,5,895.1629922,79534.375
90000,6,60000,1,1199.553506,86401.12109375
90000,6,60000,2,1257.3276107,86403.6015625
90000,6,60000,3,1195.5729057,86403.6015625
90000,6,60000,4,1177.3641694,86403.6015625
90000,6,60000,5,1190.878331,86403.63671875
90000,6,65000,1,1507.8326136,93271.1796875
90000,6,65000,2,1357.0247644,93275.12109375
90000,6,65000,3,1472.7389714,93277.1328125
90000,6,65000,4,1427.4211419,93277.4375
90000,6,65000,5,1559.2657686,93280.70703125
90000,6,70000,1,1452.755268,100157.3125
90000,6,70000,2,1383.8224408,100162.9765625
90000,6,70000,3,1428.0471644,100166.6171875
90000,6,70000,4,1413.4017659,100166.78515625
90000,6,70000,5,1525.5583564,100166.875
90000,7,5000,1,22.967791,10896.87890625
90000,7,5000,2,21.4809749,10896.8828125
90000,7,5000,3,20.9525461,10896.9140625
90000,7,5000,4,21.648009,10896.9140625
90000,7,5000,5,22.4126309,10896.8828125
90000,7,10000,1,31.3724823,17764.40234375
90000,7,10000,2,32.6659331,17764.44921875
90000,7,10000,3,32.303502,17764.44921875
90000,7,10000,4,32.1294106,17764.41796875
90000,7,10000,5,31.8932427,17764.41796875
90000,7,15000,1,41.3891086,24630.8671875
90000,7,15000,2,42.0144792,24630.8671875
90000,7,15000,3,40.9631665,24630.8671875
90000,7,15000,4,43.0055004,24630.8359375
90000,7,15000,5,41.7967672,24630.8828125
90000,7,20000,1,51.5563791,31499.3828125
90000,7,20000,2,50.9491143,31499.3515625
90000,7,20000,3,54.8416392,31499.57421875
90000,7,20000,4,52.2614935,31499.57421875
90000,7,20000,5,55.2698638,31499.57421875
90000,7,25000,1,60.7175279,38366.29296875
90000,7,25000,2,64.1149088,38366.10546875
90000,7,25000,3,61.4457039,38366.1015625
90000,7,25000,4,67.4836798,38366.1328125
90000,7,25000,5,61.4239489,38366.1015625
90000,7,30000,1,73.9673754,45232.79296875
90000,7,30000,2,76.5418976,45232.82421875
90000,7,30000,3,74.4278538,45232.82421875
90000,7,30000,4,74.2144182,45232.890625
90000,7,30000,5,71.7409603,45232.890625
90000,7,35000,1,83.1528574,52099.609375
90000,7,35000,2,84.0358476,52099.609375
90000,7,35000,3,81.6886114,52099.609375
90000,7,35000,4,85.4077082,52099.609375
90000,7,35000,5,83.1163606,52099.109375
90000,7,40000,1,94.5136216,58967.8359375
90000,7,40000,2,94.960151,58967.8359375
90000,7,40000,3,92.0991658,58967.8359375
90000,7,40000,4,89.4033052,58967.8359375
90000,7,40000,5,88.3828066,58968.1484375
90000,7,45000,1,257.871421,65835.08203125
90000,7,45000,2,170.0955028,65835.125
90000,7,45000,3,186.7257205,65834.96875
90000,7,45000,4,232.1481465,65834.91015625
90000,7,45000,5,206.7405002,65835.09375
90000,7,50000,1,730.4185518,72701.75390625
90000,7,50000,2,635.3125735,72701.24609375
90000,7,50000,3,558.0765983,72700.7109375
90000,7,50000,4,519.5714421,72699.70703125
90000,7,50000,5,591.7717704,72698.65625
90000,7,55000,1,883.3021318,79564.421875
90000,7,55000,2,941.1451925,79562.98046875
90000,7,55000,3,834.9444126,79561.9140625
90000,7,55000,4,938.6635655,79561.9140625
90000,7,55000,5,898.5146093,79562.1328125
90000,7,60000,1,1159.5769446,86428.66015625
90000,7,60000,2,1185.1323879,86428.734375
90000,7,60000,3,1221.7229967,86428.7421875
90000,7,60000,4,1243.1540212,86428.7578125
90000,7,60000,5,1187.67115,86428.71484375
90000,7,65000,1,1447.4986921,93295.49609375
90000,7,65000,2,1544.5610555,93295.53125
90000,7,65000,3,1582.3031556,93297.01953125
90000,7,65000,4,1554.4558255,93300.56640625
90000,7,65000,5,1490.4504017,93300.5078125
90000,7,70000,1,1779.0917792,100167.328125
90000,7,70000,2,1437.6127628,100167.48046875
90000,7,70000,3,1477.4789328,100167.30859375
90000,7,70000,4,1648.3328352,100169.3046875
90000,7,70000,5,1549.0892528,100169.30859375
90000,8,5000,1,22.5549283,10898.94921875
90000,8,5000,2,22.7499527,10898.94921875
90000,8,5000,3,22.1106398,10898.94921875
90000,8,5000,4,22.9609382,10898.94921875
90000,8,5000,5,21.3783431,10898.94921875
90000,8,10000,1,32.0405196,17766.40625
90000,8,10000,2,31.7924799,17766.421875
90000,8,10000,3,35.1177408,17766.453125
90000,8,10000,4,33.7713763,17766.421875
90000,8,10000,5,31.0475545,17766.421875
90000,8,15000,1,41.1057915,24632.875
90000,8,15000,2,40.8198781,24632.875
90000,8,15000,3,41.8640578,24632.859375
90000,8,15000,4,41.1610929,24632.859375
90000,8,15000,5,40.8119835,24632.890625
90000,8,20000,1,51.0246801,31501.54296875
90000,8,20000,2,51.4626902,31501.54296875
90000,8,20000,3,54.4200788,31501.54296875
90000,8,20000,4,51.8349151,31501.54296875
90000,8,20000,5,54.8170171,31501.51171875
90000,8,25000,1,59.0557981,38368.30078125
90000,8,25000,2,57.66794,38368.33203125
90000,8,25000,3,61.0774638,38368.36328125
90000,8,25000,4,58.4605065,38368.33203125
90000,8,25000,5,58.2267074,38368.36328125
90000,8,30000,1,68.5394215,45235.15234375
90000,8,30000,2,68.4496403,45235.12109375
90000,8,30000,3,68.8311726,45235.12109375
90000,8,30000,4,68.4549737,45235.12109375
90000,8,30000,5,74.9707018,45235.08984375
90000,8,35000,1,78.4172432,52103.87890625
90000,8,35000,2,79.0128553,52103.87890625
90000,8,35000,3,78.6067955,52103.87890625
90000,8,35000,4,86.9198254,52103.87890625
90000,8,35000,5,76.7361644,52103.87890625
90000,8,40000,1,99.3014028,58970.6484375
90000,8,40000,2,90.3833322,58970.6484375
90000,8,40000,3,98.969722,58970.6171875
90000,8,40000,4,89.4286868,58970.6484375
90000,8,40000,5,87.5633814,58970.6484375
90000,8,45000,1,335.9892131,65837.40625
90000,8,45000,2,220.5385202,65837.40625
90000,8,45000,3,305.4152804,65837.4375
90000,8,45000,4,205.1202874,65837.40625
90000,8,45000,5,179.584629,65837.4453125
90000,8,50000,1,555.7102602,72704.35546875
90000,8,50000,2,598.2824564,72704.203125
90000,8,50000,3,585.0481814,72704.234375
90000,8,50000,4,576.3236247,72704.21875
90000,8,50000,5,533.2013117,72704.19921875
90000,8,55000,1,891.3091296,79570.921875
90000,8,55000,2,951.0677757,79570.96875
90000,8,55000,3,947.0613816,79571
90000,8,55000,4,907.7712221,79571.13671875
90000,8,55000,5,916.1794276,79570.98046875
90000,8,60000,1,1236.7473121,86437.88671875
90000,8,60000,2,1094.3049335,86438.07421875
90000,8,60000,3,1119.588773,86440.37890625
90000,8,60000,4,1232.9565096,86443.84375
90000,8,60000,5,1232.837914,86443.6875
90000,8,65000,1,1366.3530017,93310.56640625
90000,8,65000,2,1466.0398173,93326.65625
90000,8,65000,3,1420.1780571,93339.71875
90000,8,65000,4,1392.0763491,93352.203125
90000,8,65000,5,1405.0118955,93351.08984375
90000,8,70000,1,1427.7261463,100220.14453125
90000,8,70000,2,1518.1330802,100218.74609375
90000,8,70000,3,1564.8498981,100218.13671875
90000,8,70000,4,1561.6995612,100216.8203125
90000,8,70000,5,1571.1241563,100215.140625
90000,9,5000,1,23.8251263,10938.32421875
90000,9,5000,2,25.5816606,10938.32421875
90000,9,5000,3,23.1458246,10938.32421875
90000,9,5000,4,22.0681771,10938.29296875
90000,9,5000,5,22.5571455,10938.32421875
90000,9,10000,1,34.3559086,17805.78125
90000,9,10000,2,33.646667,17805.78125
90000,9,10000,3,35.0501743,17805.75
90000,9,10000,4,31.8756677,17805.78125
90000,9,10000,5,33.6201355,17805.78125
90000,9,15000,1,43.5089102,24674.265625
90000,9,15000,2,42.5383717,24674.265625
90000,9,15000,3,44.5831465,24674.265625
90000,9,15000,4,42.962006,24674.328125
90000,9,15000,5,42.7652423,24674.265625
90000,9,20000,1,53.6191552,31541.0703125
90000,9,20000,2,52.1573785,31541.0703125
90000,9,20000,3,58.0075358,31541.0703125
90000,9,20000,4,58.8953291,31541.0703125
90000,9,20000,5,53.2873235,31541.0390625
90000,9,25000,1,63.071748,38407.89453125
90000,9,25000,2,68.7869924,38407.8671875
90000,9,25000,3,62.606784,38407.9140625
90000,9,25000,4,60.8859759,38407.8828125
90000,9,25000,5,60.9068561,38407.8828125
90000,9,30000,1,73.5353391,45276.6796875
90000,9,30000,2,71.8774835,45276.6640625
90000,9,30000,3,72.6524002,45276.6328125
90000,9,30000,4,71.9614044,45276.6953125
90000,9,30000,5,73.0610873,45276.6640625
90000,9,35000,1,83.573445,52143.4609375
90000,9,35000,2,82.2591449,52143.52734375
90000,9,35000,3,82.9460456,52143.5546875
90000,9,35000,4,82.479913,52143.52734375
90000,9,35000,5,81.085841,52143.5234375
90000,9,40000,1,94.8460865,59010.30078125
90000,9,40000,2,92.0733546,59010.359375
90000,9,40000,3,93.0044695,59010.33203125
90000,9,40000,4,93.8288995,59010.39453125
90000,9,40000,5,94.2585585,59010.33203125
90000,9,45000,1,283.9622867,65877.171875
90000,9,45000,2,241.0965595,65877.32421875
90000,9,45000,3,221.1549378,65877.3125
90000,9,45000,4,320.0474409,65877.25390625
90000,9,45000,5,239.8089867,65877.44140625
90000,9,50000,1,576.7767211,72744.234375
90000,9,50000,2,432.1060291,72744.046875
90000,9,50000,3,565.2482059,72744.05859375
90000,9,50000,4,606.496322,72744.04296875
90000,9,50000,5,621.7521491,72744.0703125
90000,9,55000,1,921.750041,79611.52734375
90000,9,55000,2,930.9497101,79611.52734375
90000,9,55000,3,982.680813,79611.75
90000,9,55000,4,947.6498579,79611.52734375
90000,9,55000,5,922.7234458,79611.53125
90000,9,60000,1,1202.1465496,86482.53515625
90000,9,60000,2,1165.5647922,86482.39453125
90000,9,60000,3,1254.2987073,86482.421875
90000,9,60000,4,1156.9282985,86482.39453125
90000,9,60000,5,1281.9383326,86482.60546875
90000,9,65000,1,1571.1885178,93349.1640625
90000,9,65000,2,1533.7780509,93349.40625
90000,9,65000,3,1467.2802514,93349.328125
90000,9,65000,4,1533.3615107,93349.24609375
90000,9,65000,5,1453.6417546,93349.22265625
90000,9,70000,1,1601.9785726,100216.88671875
90000,9,70000,2,1721.9095037,100216.9453125
90000,9,70000,3,1504.005183,100216.9140625
90000,9,70000,4,1656.6518685,100217.01953125
90000,9,70000,5,1546.8064541,100216.890625
90000,10,5000,1,24.1666449,10941.49609375
90000,10,10000,1,33.155498,17808.953125
90000,10,15000,1,41.9646616,24677.51953125
90000,10,20000,1,51.8854994,31544.39453125
90000,10,25000,1,60.2136204,38411.26171875
90000,10,30000,1,71.7290158,45280.05859375
90000,10,35000,1,82.5228865,52146.89453125
90000,10,40000,1,92.9778277,59013.70703125
90000,10,45000,1,334.0147493,65880.640625
90000,10,50000,1,543.8204625,72747.46875
90000,10,55000,1,968.0335668,79618.3046875
90000,10,60000,1,1263.8670589,86485.33203125
90000,10,65000,1,1533.9820969,93352.703125
90000,10,70000,1,1475.4682834,100219.609375
100000,1,5000,1,15.5659951,11707.75
100000,1,5000,2,11.7004004,11707.75
100000,1,5000,3,12.79247,11708.515625
100000,1,5000,4,13.4691524,11708.515625
100000,1,5000,5,12.2584849,11708.546875
100000,1,10000,1,30.4596876,19337.9453125
100000,1,10000,2,30.5265207,19337.9453125
100000,1,10000,3,27.9616422,19337.9453125
100000,1,10000,4,30.2680921,19338.94140625
100000,1,10000,5,30.4699096,19338.94140625
100000,1,15000,1,52.0182781,26968.265625
100000,1,15000,2,56.9315927,26968.265625
100000,1,15000,3,48.3687417,26968.296875
100000,1,15000,4,52.5252428,26968.29296875
100000,1,15000,5,47.9346877,26968.07421875
100000,1,20000,1,78.659356,34597.47265625
100000,1,20000,2,89.5663593,34597.47265625
100000,1,20000,3,76.9081189,34597.47265625
100000,1,20000,4,79.8386333,34597.46875
100000,1,20000,5,76.9381029,34597.5
100000,1,25000,1,105.5777637,42226.921875
100000,1,25000,2,118.3260127,42226.921875
100000,1,25000,3,102.6241547,42226.96875
100000,1,25000,4,107.7837613,42226.9375
100000,1,25000,5,121.3573917,42198.8046875
100000,1,30000,1,177.7257752,49835.20703125
100000,1,30000,2,171.6663361,49835.20703125
100000,1,30000,3,165.0304202,49835.24609375
100000,1,30000,4,163.3885241,49835.25390625
100000,1,30000,5,158.2050766,49842.28515625
100000,1,35000,1,245.6144266,57482.92578125
100000,1,35000,2,216.5802187,57482.98828125
100000,1,35000,3,202.6033244,57483.5390625
100000,1,35000,4,185.5956418,57484.10546875
100000,1,35000,5,202.1051299,57484.13671875
100000,1,40000,1,471.3011453,65113.5078125
100000,1,40000,2,500.7398714,65112.07421875
100000,1,40000,3,518.9559931,65110.5078125
100000,1,40000,4,487.1945132,65109.0390625
100000,1,40000,5,497.5953687,65108.359375
100000,1,45000,1,819.0212419,72736.2734375
100000,1,45000,2,590.9574907,72735.1875
100000,1,45000,3,560.6247098,72733.0859375
100000,1,45000,4,798.548665,72732.1171875
100000,1,45000,5,618.309024,72728.609375
100000,1,50000,1,973.2465908,80364.0078125
100000,1,50000,2,756.0704578,80352.9609375
100000,1,50000,3,730.7434165,80349.515625
100000,1,50000,4,687.1998252,80353.36328125
100000,1,50000,5,695.3838016,80353.44140625
100000,1,55000,1,1240.0678319,87979.4140625
100000,1,55000,2,925.2919268,87975.65625
100000,1,55000,3,881.0083609,87973.68359375
100000,1,55000,4,914.5780507,87972.1796875
100000,1,55000,5,935.6703433,87970.69140625
100000,1,60000,1,1375.9990467,95598.671875
100000,1,60000,2,1118.442093,95598.91015625
100000,1,60000,3,1089.0175774,95599.67578125
100000,1,60000,4,1069.26383,95599.71484375
100000,1,60000,5,1055.5376504,95599.74609375
100000,1,65000,1,1693.6806369,103229.16796875
100000,1,65000,2,1823.2106339,103229.12890625
100000,1,65000,3,1253.3124032,103229.12890625
100000,1,65000,4,1291.731521,103229.92578125
100000,1,65000,5,1280.0624823,103252.828125
100000,2,5000,1,20.7097794,11703.1796875
100000,2,5000,2,22.060702,11703.1953125
100000,2,5000,3,15.5637155,11703.2265625
100000,2,5000,4,16.5960345,11703.2265625
100000,2,5000,5,17.9242686,11703.1953125
100000,2,10000,1,31.4880791,19332.59375
100000,2,10000,2,32.4641032,19332.59375
100000,2,10000,3,26.4211313,19332.77734375
100000,2,10000,4,26.9125259,19332.77734375
100000,2,10000,5,32.3727315,19332.77734375
100000,2,15000,1,42.8931865,26962.15234375
100000,2,15000,2,42.0462027,26962.15234375
100000,2,15000,3,36.7467726,26962.15234375
